1562034627.761452,66,56,61,163,62,94,66,45
1562034627.784188,85,89,64,204,104,186,147,115
1562034627.806726,120,96,77,241,149,277,260,154
1562034627.820387,132,103,86,292,165,373,302,177
1562034627.843943,179,111,83,307,219,404,324,243
1562034627.873542,196,119,92,366,277,430,353,317
1562034627.880773,201,110,142,401,332,428,351,379
1562034627.903854,193,106,157,394,383,408,306,389
1562034627.926792,207,101,167,378,405,348,352,434
1562034627.949332,174,93,169,372,394,323,341,419
1562034627.96401,460,82,170,322,359,295,320,380
1562034627.986722,781,68,132,253,299,256,295,313
1562034628.009368,903,62,110,232,209,211,268,286
1562034628.024368,969,62,88,199,147,168,139,200
1562034628.046866,976,56,80,178,101,145,117,159
1562034628.069352,875,58,66,137,81,113,87,122
1562034628.084256,604,56,53,131,88,117,83,88
1562034628.106917,396,54,58,151,76,100,66,73
1562034628.129447,157,56,56,181,74,100,146,86
1562034628.144431,93,50,61,223,71,104,153,84
1562034628.166749,88,46,62,231,73,106,159,87
1562034628.189401,75,50,78,292,66,189,177,92
1562034628.204373,94,52,75,396,156,236,279,108
1562034628.226796,114,52,76,395,165,256,296,134
1562034628.249383,135,62,106,421,224,409,344,172
1562034628.26435,165,84,132,454,291,437,360,208
1562034628.286925,173,93,132,479,314,431,389,329
1562034628.309552,167,98,132,421,302,418,361,365
1562034628.324303,169,97,134,425,302,429,360,360
1562034628.346913,158,94,113,379,270,306,322,352
1562034628.369268,134,77,82,346,200,279,314,349
1562034628.384377,132,67,74,256,159,232,285,247
1562034628.406923,143,62,78,238,114,214,240,195
1562034628.42929,130,61,77,212,103,163,183,177
1562034628.443626,128,62,78,203,85,153,167,161
1562034628.467015,122,59,78,181,75,159,148,119
1562034628.489855,112,55,76,192,67,169,112,91
1562034628.503713,89,49,74,140,67,175,100,56
1562034628.526894,79,46,70,132,73,187,81,48
1562034628.549445,64,40,63,119,63,160,78,42
1562034628.563752,54,46,60,126,63,125,61,42
1562034628.586878,54,46,61,99,66,115,55,39
1562034628.609401,56,43,48,102,66,104,69,37
1562034628.623124,63,46,46,103,56,79,90,41
1562034628.646831,65,52,43,118,56,78,86,40
1562034628.676919,67,50,47,157,59,89,87,36
1562034628.683629,68,49,43,161,56,81,85,37
1562034628.70691,69,55,42,163,49,70,75,40
1562034628.729566,63,59,40,173,48,65,53,37
1562034628.743794,70,54,41,164,54,81,56,43
1562034628.766917,70,55,34,171,56,78,53,42
1562034628.79687,65,54,35,166,56,80,55,42
1562034628.803657,63,50,40,181,58,82,54,39
1562034628.826832,61,42,43,181,66,96,48,40
1562034628.849368,48,42,42,185,63,86,40,32
1562034628.863778,44,41,40,139,55,76,41,33
1562034628.894396,48,46,44,149,54,71,41,38
1562034628.909387,58,51,41,130,50,70,41,41
1562034628.931958,61,54,40,111,54,73,35,40
1562034628.94779,69,53,42,161,56,68,42,41
1562034628.968491,73,52,47,173,60,68,43,45
1562034628.990563,73,52,45,186,66,79,41,42
1562034629.006791,65,49,44,193,70,80,45,39
1562034629.027709,68,44,43,200,58,62,44,38
1562034629.050585,59,56,42,164,55,61,43,39
1562034629.066972,55,55,42,156,62,79,46,33
1562034629.088273,57,52,43,137,55,69,47,36
1562034629.111243,56,48,45,132,53,66,43,36
1562034629.12787,51,50,47,129,59,69,44,41
1562034629.148672,54,39,46,123,59,72,35,40
1562034629.171092,50,40,43,129,49,52,41,39
1562034629.187728,55,47,40,120,52,54,43,38
1562034629.208553,55,50,42,121,54,60,43,37
1562034629.231162,54,49,41,122,51,59,44,35
1562034629.247764,56,50,41,124,52,63,46,33
1562034629.268665,57,49,43,120,51,63,36,32
1562034629.29126,51,42,42,143,51,72,39,29
1562034629.315316,52,42,41,132,50,72,40,28
1562034629.328665,53,47,43,128,53,74,40,24
1562034629.351149,50,44,45,124,51,71,37,23
1562034629.367869,52,47,43,115,56,83,39,25
1562034629.388514,57,49,44,88,52,74,32,31
1562034629.411195,54,54,41,117,48,68,41,33
1562034629.427985,48,50,36,114,43,62,38,33
1562034629.44869,51,51,35,114,50,77,41,34
1562034629.471343,51,49,34,117,43,66,39,32
1562034629.488196,45,46,35,138,44,64,37,27
1562034629.508684,49,40,36,117,47,65,25,32
1562034629.53132,51,39,36,128,53,79,37,35
1562034629.547943,50,36,36,122,47,60,37,34
1562034629.568732,45,38,37,141,50,59,42,35
1562034629.591256,46,40,33,118,48,61,44,33
1562034629.608002,42,42,32,115,49,67,45,29
1562034629.628582,41,39,33,108,44,52,37,26
1562034629.651204,42,41,31,112,47,58,39,26
1562034629.667942,43,43,30,108,45,57,39,25
1562034629.688655,49,43,33,121,45,59,39,30
1562034629.711271,54,43,37,130,46,71,43,31
1562034629.728036,56,44,36,139,45,73,42,29
1562034629.75641,54,44,38,134,41,69,39,32
1562034629.771346,53,39,41,147,42,69,45,32
1562034629.787974,50,44,45,157,44,71,43,28
1562034629.808675,51,40,42,152,39,54,41,23
1562034629.831182,50,39,41,165,37,48,42,31
1562034629.847929,52,43,43,175,37,56,48,30
1562034629.876316,52,42,41,157,39,60,40,31
1562034629.891154,55,36,37,140,45,57,40,32
1562034629.913618,49,39,37,153,44,56,39,33
1562034629.928666,48,44,39,154,48,60,40,27
1562034629.951423,45,42,35,146,48,57,32,24
1562034629.973819,44,43,34,139,48,55,31,23
1562034629.988571,40,43,33,144,40,55,45,29
1562034630.011267,41,42,35,142,40,56,45,27
1562034630.033688,43,36,35,114,37,53,44,28
1562034630.048548,43,35,37,116,38,53,45,29
1562034630.07114,42,36,36,116,37,52,44,29
1562034630.093604,40,41,37,116,38,49,49,30
1562034630.108664,44,43,37,106,39,47,50,32
1562034630.131275,42,45,38,103,35,49,49,33
1562034630.15372,43,43,36,121,38,52,50,30
1562034630.168626,55,42,42,160,50,57,99,74
1562034630.19133,95,36,48,218,65,86,198,98
1562034630.21616,101,32,49,239,91,89,221,139
1562034630.228721,119,36,49,286,96,93,257,148
1562034630.2529,127,38,59,347,111,90,306,189
1562034630.282534,150,41,62,401,115,101,368,208
1562034630.288643,150,43,58,401,122,102,347,251
1562034630.313222,153,43,59,406,107,101,338,235
1562034630.333735,141,42,61,384,107,101,316,241
1562034630.349213,138,41,60,351,96,101,277,217
1562034630.373099,120,40,55,299,88,88,172,189
1562034630.401912,95,39,57,254,70,69,125,112
1562034630.408681,83,39,57,230,65,67,109,104
1562034630.43129,79,34,58,258,62,60,97,75
1562034630.461939,73,33,50,255,64,63,75,53
1562034630.468612,51,35,49,227,63,61,62,46
1562034630.49124,46,33,48,230,62,52,52,33
1562034630.522073,47,32,45,227,65,60,51,31
1562034630.528656,46,37,39,180,64,60,49,28
1562034630.551169,45,37,43,137,55,53,36,26
1562034630.573643,43,36,44,136,57,60,40,27
1562034630.588557,43,39,43,142,60,72,36,27
1562034630.619726,41,40,42,182,56,64,36,26
1562034630.633615,41,38,46,191,56,65,38,26
1562034630.648587,41,39,41,179,57,73,40,26
1562034630.671297,45,35,41,188,54,72,44,23
1562034630.693709,43,35,38,177,48,61,45,24
1562034630.708622,44,36,43,136,52,62,45,22
1562034630.731228,44,34,46,148,53,64,43,24
1562034630.753658,45,34,47,147,51,59,44,24
1562034630.770447,40,37,46,128,51,55,34,26
1562034630.791046,40,34,48,154,51,55,45,27
1562034630.813676,43,33,45,166,49,61,47,28
1562034630.836225,42,34,40,146,42,61,48,27
1562034630.851223,41,37,43,147,45,78,47,27
1562034630.873834,39,36,49,142,42,78,46,25
1562034630.896677,42,40,49,130,40,82,52,24
1562034630.911064,42,39,50,109,40,82,49,24
1562034630.933704,44,38,54,117,45,81,48,22
1562034630.956164,47,34,53,151,45,60,49,22
1562034630.971289,48,34,47,152,50,62,55,22
1562034630.993734,45,30,45,149,57,61,41,25
1562034631.016222,49,32,42,178,59,60,42,26
1562034631.031235,49,34,36,167,60,63,41,26
1562034631.053667,43,38,34,148,64,70,39,27
1562034631.076217,44,37,33,149,66,77,33,27
1562034631.091184,42,39,32,152,63,74,37,23
1562034631.113595,36,38,32,140,61,70,44,23
1562034631.136228,35,37,33,148,59,66,45,23
1562034631.153088,37,31,35,154,52,56,44,21
1562034631.173658,39,32,37,158,46,52,43,23
1562034631.196257,41,29,41,170,44,58,37,23
1562034631.211148,42,31,44,151,43,57,26,25
1562034631.234122,44,30,45,164,40,60,24,25
1562034631.2644,49,35,43,148,41,62,23,25
1562034631.271145,45,35,41,143,39,52,24,26
1562034631.294067,50,37,44,140,41,43,21,25
1562034631.324376,47,37,42,141,38,42,24,24
1562034631.331243,45,37,44,123,39,38,25,26
1562034631.353742,45,34,45,131,42,54,27,27
1562034631.376175,47,34,49,131,42,59,41,26
1562034631.391073,43,35,46,99,42,59,44,27
1562034631.413628,45,38,50,101,42,60,45,26
1562034631.436266,43,42,56,95,48,62,45,25
1562034631.4512,42,41,57,125,48,51,44,23
1562034631.47363,41,39,55,130,50,53,32,23
1562034631.49624,44,38,58,139,48,61,26,22
1562034631.511063,43,32,57,150,50,64,22,22
1562034631.533662,45,27,53,156,45,63,21,23
1562034631.556311,43,29,53,125,47,72,24,25
1562034631.571245,46,32,51,122,50,76,24,24
1562034631.593674,45,32,48,120,54,73,27,26
1562034631.616211,46,33,47,111,52,69,25,26
1562034631.631206,48,35,44,114,50,71,25,25
1562034631.653596,46,34,46,121,47,63,24,25
1562034631.676348,48,34,46,116,45,62,24,25
1562034631.691183,46,33,45,110,40,59,21,23
1562034631.713707,46,35,44,110,41,60,21,24
1562034631.736145,48,38,58,108,42,60,20,26
1562034631.759346,48,43,57,95,38,56,19,26
1562034631.773744,42,42,56,103,36,47,19,25
1562034631.79622,41,46,55,102,39,47,21,25
1562034631.819346,45,46,52,89,50,64,22,26
1562034631.83364,41,44,37,137,53,63,22,26
1562034631.856303,42,40,44,153,58,70,23,25
1562034631.879574,45,40,43,153,61,76,23,26
1562034631.893712,45,37,44,164,61,82,22,26
1562034631.916254,43,35,48,163,51,70,22,22
1562034631.939494,41,38,49,131,51,69,22,22
1562034631.953606,38,39,41,119,44,61,21,23
1562034631.976396,35,40,41,114,39,51,21,23
1562034631.999505,43,41,40,100,38,47,21,24
1562034632.013705,44,41,44,116,41,60,21,25
1562034632.036136,46,37,45,122,45,62,22,25
1562034632.059514,50,34,53,126,45,63,21,22
1562034632.073574,52,33,53,126,50,66,23,24
1562034632.096265,43,29,57,131,51,61,23,23
1562034632.119351,41,30,53,124,47,62,22,25
1562034632.133623,45,30,50,103,44,64,22,24
1562034632.156231,41,30,45,104,45,65,25,25
1562034632.179437,40,32,48,110,44,62,23,21
1562034632.193747,46,35,43,100,42,62,23,21
1562034632.216263,45,35,43,108,42,54,24,20
1562034632.239482,42,38,42,115,44,65,24,22
1562034632.253684,45,39,41,109,44,64,21,24
1562034632.284295,44,38,38,113,39,62,22,24
1562034632.29946,40,36,43,122,41,65,21,23
1562034632.313556,38,35,41,111,42,61,21,25
1562034632.344369,42,32,46,106,50,91,21,25
1562034632.359371,41,30,44,110,52,97,21,24
1562034632.373713,44,30,43,147,55,100,22,24
1562034632.404389,45,30,46,145,55,100,23,24
1562034632.419422,45,32,48,149,54,100,23,22
1562034632.433655,44,33,50,148,49,84,24,22
1562034632.45681,46,34,49,138,53,82,25,23
1562034632.479567,46,32,52,103,53,84,24,24
1562034632.493603,45,36,46,108,57,88,24,25
1562034632.516719,48,37,49,100,60,89,23,26
1562034632.539539,47,37,46,114,55,69,23,25
1562034632.55366,44,35,47,120,51,66,23,24
1562034632.576889,41,38,46,116,56,64,23,25
1562034632.599427,43,37,46,127,57,58,22,25
1562034632.613607,42,35,43,127,58,63,25,23
1562034632.636857,38,33,41,126,56,64,24,22
1562034632.659356,43,35,42,133,60,68,25,24
1562034632.673769,42,33,42,128,53,69,25,23
1562034632.696867,38,30,47,112,45,67,25,23
1562034632.71947,39,32,45,109,42,64,24,24
1562034632.741795,44,32,44,124,44,70,24,27
1562034632.756773,43,34,43,125,38,69,22,26
1562034632.779293,44,31,45,125,39,67,23,25
1562034632.809989,47,31,39,136,40,71,22,24
1562034632.816714,46,31,41,141,40,74,26,24
1562034632.839377,46,29,43,128,40,69,26,21
1562034632.869276,44,28,48,139,37,63,26,21
1562034632.877072,42,31,49,139,40,71,26,23
1562034632.899501,42,31,52,132,40,73,28,23
1562034632.929197,43,29,51,148,43,72,26,23
1562034632.937467,39,31,51,139,47,77,28,23
1562034632.959362,36,32,46,118,47,77,29,23
1562034632.98945,39,33,41,126,48,72,28,21
1562034632.996732,39,32,40,132,46,70,28,23
1562034633.026579,37,34,41,110,44,68,28,23
1562034633.042144,40,34,44,127,41,58,28,24
1562034633.05744,42,35,44,139,40,61,28,23
1562034633.086584,41,36,53,135,41,64,30,23
1562034633.101771,46,37,52,125,45,63,28,24
1562034633.116503,44,37,56,126,42,59,26,23
1562034633.146864,47,35,57,143,46,75,23,25
1562034633.161843,47,32,55,133,47,73,23,25
1562034633.176182,49,27,53,128,46,68,21,27
1562034633.206776,45,29,56,138,43,68,21,25
1562034633.221958,47,31,50,142,43,77,22,27
1562034633.236257,43,31,46,173,45,67,23,25
1562034633.266821,45,31,47,178,44,66,26,24
1562034633.282055,41,34,38,179,42,65,28,23
1562034633.304298,39,33,37,173,44,63,27,24
1562034633.319488,36,36,43,173,51,70,27,26
1562034633.341907,32,36,45,135,50,69,29,25
1562034633.36455,30,37,46,131,48,68,28,26
1562034633.379378,33,40,51,142,51,72,26,25
1562034633.401987,39,40,53,147,52,77,27,25
1562034633.416238,42,37,49,148,48,62,26,23
1562034633.439449,45,39,48,148,52,64,22,23
1562034633.462094,48,39,49,158,54,71,20,23
1562034633.484372,46,35,46,174,52,67,20,24
1562034633.499462,46,34,41,169,49,62,21,23
1562034633.521882,49,35,45,173,56,77,21,24
1562034633.54428,52,35,51,156,47,74,22,24
1562034633.559627,51,32,48,149,52,73,27,23
1562034633.581875,55,33,55,121,56,80,27,23
1562034633.596271,52,33,57,127,57,81,27,23
1562034633.619456,53,32,56,121,53,74,26,22
1562034633.641909,50,30,50,139,58,75,26,22
1562034633.672068,47,30,54,136,57,70,23,24
1562034633.679512,44,28,44,148,57,66,24,23
1562034633.701663,45,31,43,165,61,71,26,24
1562034633.724762,39,28,42,165,64,72,25,24
1562034633.739476,39,29,47,163,67,73,25,25
1562034633.762399,41,33,45,166,64,76,26,24
1562034633.784401,42,33,45,152,61,76,28,22
1562034633.799369,43,32,44,137,60,71,27,21
1562034633.82175,43,39,44,138,51,64,26,20
1562034633.844388,46,37,40,122,43,64,28,20
1562034633.859408,46,36,42,157,48,67,25,22
1562034633.882011,46,37,44,171,48,64,23,24
1562034633.904302,45,37,43,174,45,66,23,24
1562034633.926865,44,30,42,180,50,70,24,24
1562034633.949316,44,32,43,182,51,72,23,24
1562034633.964242,44,32,42,163,44,65,25,25
1562034633.979447,45,33,41,198,45,66,24,23
1562034634.009398,45,33,39,189,46,67,26,26
1562034634.024332,46,34,39,181,44,62,27,27
1562034634.038637,44,33,39,185,44,54,28,29
1562034634.063674,42,34,40,169,47,54,31,28
1562034634.083755,40,31,38,122,46,56,31,31
1562034634.100364,41,32,38,121,46,55,28,28
1562034634.128689,39,33,39,139,48,63,29,27
1562034634.143669,37,33,40,134,49,66,28,24
1562034634.160099,37,36,40,137,50,66,23,24
1562034634.182832,35,39,42,152,48,62,22,21
1562034634.203669,40,40,44,156,47,70,23,32
1562034634.220634,49,37,44,155,46,67,24,35
1562034634.242811,51,36,42,187,43,64,24,34
1562034634.263744,53,33,45,189,42,62,26,36
1562034634.280576,57,32,47,190,40,65,27,37
1562034634.301509,56,30,47,186,45,58,26,30
1562034634.324172,51,32,47,175,44,53,25,33
1562034634.340389,54,34,47,151,46,61,31,34
1562034634.361218,53,32,40,150,46,62,33,32
1562034634.383679,50,33,38,132,50,71,33,33
1562034634.414506,47,33,42,180,49,67,34,33
1562034634.421271,50,34,41,185,52,69,34,29
1562034634.445504,45,42,39,178,60,69,35,30
1562034634.460531,65,42,40,183,61,79,61,43
1562034634.481176,67,45,43,204,61,73,81,44
1562034634.503757,72,44,46,166,63,74,92,45
1562034634.520429,71,44,51,171,63,70,96,45
1562034634.541146,75,38,53,162,58,71,97,45
1562034634.56376,68,38,52,155,59,73,84,34
1562034634.580539,67,32,52,133,57,69,67,34
1562034634.601226,60,35,43,135,52,68,56,31
1562034634.62386,62,33,45,144,49,75,50,32
1562034634.646236,58,32,50,159,53,76,43,33
1562034634.661156,47,30,52,162,49,63,41,32
1562034634.683751,50,32,49,149,51,64,37,32
1562034634.706141,51,35,52,158,55,76,33,32
1562034634.721311,48,35,46,135,55,69,37,30
1562034634.743628,55,35,42,128,45,64,39,34
1562034634.766158,56,39,41,153,47,69,40,35
1562034634.781129,56,39,45,152,50,72,40,33
1562034634.803599,55,38,45,143,45,63,37,34
1562034634.834488,52,40,41,156,57,77,44,39
1562034634.841149,47,39,40,147,58,77,44,38
1562034634.871303,47,37,38,122,59,76,43,38
